,date,time,comp,round,day,venue,opponent,formation,gf,ga,result,gls,sh,sot,sot%,g/sh,g/sot,dist,pk,pkatt,team,year
44,2009-05-24,,Serie A,Matchweek 37,Sun,Away,Milan,4-4-2,3,2,W,3.0,,,,,,,0.0,,Roma,2008
45,2009-05-31,,Serie A,Matchweek 38,Sun,Home,Torino,4-3-3,3,2,W,3.0,,,,,,,1.0,,Roma,2008
0,2008-08-30,,Serie A,Matchweek 1,Sat,Home,Palermo,4-3-3,3,1,W,3.0,,,,,,,0.0,,Udinese,2008
1,2008-09-14,,Serie A,Matchweek 2,Sun,Away,Juventus,3-4-3,0,1,L,0.0,,,,,,,0.0,,Udinese,2008
2,2008-09-18,,UEFA Cup,First round,Thu,Away,de Dortmund,,2,0,W,2.0,,,,,,,0.0,,Udinese,2008
3,2008-09-21,,Serie A,Matchweek 3,Sun,Home,Napoli,4-3-3,0,0,D,0.0,,,,,,,0.0,,Udinese,2008
4,2008-09-24,,Serie A,Matchweek 4,Wed,Away,Bologna,4-3-3,3,0,W,3.0,,,,,,,1.0,,Udinese,2008
5,2008-09-28,,Serie A,Matchweek 5,Sun,Home,Siena,4-3-3,2,1,W,2.0,,,,,,,0.0,,Udinese,2008
6,2008-10-02,,UEFA Cup,First round,Thu,Home,de Dortmund,,0 (4),2 (3),L,0.0,,,,,,,0.0,,Udinese,2008
7,2008-10-05,,Serie A,Matchweek 6,Sun,Home,Torino,4-3-3,2,0,W,2.0,,,,,,,0.0,,Udinese,2008
8,2008-10-19,,Serie A,Matchweek 7,Sun,Away,Lecce,4-3-3,2,2,D,2.0,,,,,,,0.0,,Udinese,2008
9,2008-10-23,,UEFA Cup,Group stage,Thu,Home,eng Tottenham,,2,0,W,2.0,,,,,,,1.0,,Udinese,2008
10,2008-10-26,,Serie A,Matchweek 8,Sun,Home,Roma,4-3-3,3,1,W,3.0,,,,,,,1.0,,Udinese,2008
11,2008-10-29,,Serie A,Matchweek 9,Wed,Away,Catania,4-3-3,2,0,W,2.0,,,,,,,0.0,,Udinese,2008
12,2008-11-02,,Serie A,Matchweek 10,Sun,Home,Genoa,4-3-3,2,2,D,2.0,,,,,,,1.0,,Udinese,2008
13,2008-11-06,,UEFA Cup,Group stage,Thu,Away,ru Spartak Moscow,,2,1,W,2.0,,,,,,,1.0,,Udinese,2008
14,2008-11-09,,Serie A,Matchweek 11,Sun,Away,Inter,4-3-3,0,1,L,0.0,,,,,,,0.0,,Udinese,2008
15,2008-11-16,,Serie A,Matchweek 12,Sun,Home,Reggina,4-3-3,0,1,L,0.0,,,,,,,0.0,,Udinese,2008
16,2008-11-22,,Serie A,Matchweek 13,Sat,Away,Fiorentina,3-4-3,2,4,L,2.0,,,,,,,1.0,,Udinese,2008
17,2008-11-30,,Serie A,Matchweek 14,Sun,Home,Chievo,4-3-3,0,1,L,0.0,,,,,,,0.0,,Udinese,2008
18,2008-12-03,,UEFA Cup,Group stage,Wed,Home,hr Dinamo Zagreb,,2,1,W,2.0,,,,,,,0.0,,Udinese,2008
19,2008-12-07,,Serie A,Matchweek 15,Sun,Away,Atalanta,4-3-3,0,3,L,0.0,,,,,,,0.0,,Udinese,2008
20,2008-12-14,,Serie A,Matchweek 16,Sun,Home,Lazio,3-4-3,3,3,D,3.0,,,,,,,0.0,,Udinese,2008
21,2008-12-18,,UEFA Cup,Group stage,Thu,Away,nl NEC Nijmegen,,0,2,L,0.0,,,,,,,0.0,,Udinese,2008
22,2008-12-21,,Serie A,Matchweek 17,Sun,Away,Milan,4-3-3,1,5,L,1.0,,,,,,,0.0,,Udinese,2008
23,2009-01-11,,Serie A,Matchweek 18,Sun,Home,Sampdoria,4-3-3,1,1,D,1.0,,,,,,,0.0,,Udinese,2008
24,2009-01-18,,Serie A,Matchweek 19,Sun,Away,Cagliari,4-1-2-1-2◆,0,2,L,0.0,,,,,,,0.0,,Udinese,2008
25,2009-01-25,,Serie A,Matchweek 20,Sun,Away,Palermo,4-3-3,2,3,L,2.0,,,,,,,0.0,,Udinese,2008
26,2009-01-28,,Serie A,Matchweek 21,Wed,Home,Juventus,4-4-2,2,1,W,2.0,,,,,,,0.0,,Udinese,2008
27,2009-01-31,,Serie A,Matchweek 22,Sat,Away,Napoli,4-4-2,2,2,D,2.0,,,,,,,1.0,,Udinese,2008
28,2009-02-08,,Serie A,Matchweek 23,Sun,Home,Bologna,4-4-2,1,0,W,1.0,,,,,,,0.0,,Udinese,2008
29,2009-02-15,,Serie A,Matchweek 24,Sun,Away,Siena,4-3-3,1,1,D,1.0,,,,,,,0.0,,Udinese,2008
30,2009-02-19,,UEFA Cup,Round of 32,Thu,Away,pl Lech Poznań,,2,2,D,1.0,,,,,,,0.0,,Udinese,2008
31,2009-02-22,,Serie A,Matchweek 25,Sun,Away,Torino,4-3-3,0,1,L,0.0,,,,,,,0.0,,Udinese,2008
32,2009-02-26,,UEFA Cup,Round of 32,Thu,Home,pl Lech Poznań,,2,1,W,2.0,,,,,,,0.0,,Udinese,2008
33,2009-03-01,,Serie A,Matchweek 26,Sun,Home,Lecce,4-3-3,2,0,W,2.0,,,,,,,0.0,,Udinese,2008
34,2009-03-07,,Serie A,Matchweek 27,Sat,Away,Roma,4-3-3,1,1,D,1.0,,,,,,,0.0,,Udinese,2008
35,2009-03-12,,UEFA Cup,Round of 16,Thu,Home,ru Zenit,,2,0,W,2.0,,,,,,,1.0,,Udinese,2008
36,2009-03-15,,Serie A,Matchweek 28,Sun,Home,Catania,4-3-3,1,1,D,1.0,,,,,,,0.0,,Udinese,2008
37,2009-03-19,,UEFA Cup,Round of 16,Thu,Away,ru Zenit,,0,1,L,0.0,,,,,,,0.0,,Udinese,2008
38,2009-03-22,,Serie A,Matchweek 29,Sun,Away,Genoa,4-3-3,0,2,L,0.0,,,,,,,0.0,,Udinese,2008
39,2009-04-05,,Serie A,Matchweek 30,Sun,Home,Inter,4-3-3,0,1,L,0.0,,,,,,,0.0,,Udinese,2008
40,2009-04-09,,UEFA Cup,Quarter-finals,Thu,Away,de Werder Bremen,,1,3,L,1.0,,,,,,,0.0,,Udinese,2008
41,2009-04-12,,Serie A,Matchweek 31,Sun,Away,Reggina,4-3-3,2,0,W,2.0,,,,,,,0.0,,Udinese,2008
42,2009-04-16,,UEFA Cup,Quarter-finals,Thu,Home,de Werder Bremen,,3,3,D,3.0,,,,,,,0.0,,Udinese,2008
43,2009-04-19,,Serie A,Matchweek 32,Sun,Home,Fiorentina,4-3-3,3,1,W,3.0,,,,,,,1.0,,Udinese,2008
44,2009-04-25,,Serie A,Matchweek 33,Sat,Away,Chievo,4-3-3,2,1,W,2.0,,,,,,,1.0,,Udinese,2008
45,2009-05-03,,Serie A,Matchweek 34,Sun,Home,Atalanta,4-3-3,3,0,W,3.0,,,,,,,0.0,,Udinese,2008
46,2009-05-09,,Serie A,Matchweek 35,Sat,Away,Lazio,4-3-3,3,1,W,3.0,,,,,,,1.0,,Udinese,2008
47,2009-05-16,,Serie A,Matchweek 36,Sat,Home,Milan,4-3-3,2,1,W,2.0,,,,,,,1.0,,Udinese,2008
48,2009-05-24,,Serie A,Matchweek 37,Sun,Away,Sampdoria,4-3-3,2,2,D,2.0,,,,,,,1.0,,Udinese,2008
49,2009-05-31,,Serie A,Matchweek 38,Sun,Home,Cagliari,4-3-3,6,2,W,6.0,,,,,,,0.0,,Udinese,2008
0,2008-08-30,,Serie A,Matchweek 1,Sat,Away,Udinese,4-3-3,1,3,L,1.0,,,,,,,0.0,,Palermo,2008
1,2008-09-13,,Serie A,Matchweek 2,Sat,Home,Roma,4-1-2-1-2◆,3,1,W,3.0,,,,,,,0.0,,Palermo,2008
2,2008-09-21,,Serie A,Matchweek 3,Sun,Home,Genoa,4-1-2-1-2◆,2,1,W,2.0,,,,,,,0.0,,Palermo,2008
3,2008-09-24,,Serie A,Matchweek 4,Wed,Away,Napoli,4-1-2-1-2◆,1,2,L,1.0,,,,,,,1.0,,Palermo,2008
4,2008-09-28,,Serie A,Matchweek 5,Sun,Home,Reggina,4-1-2-1-2◆,1,0,W,1.0,,,,,,,0.0,,Palermo,2008
5,2008-10-05,,Serie A,Matchweek 6,Sun,Away,Juventus,4-1-2-1-2◆,2,1,W,2.0,,,,,,,0.0,,Palermo,2008
6,2008-10-19,,Serie A,Matchweek 7,Sun,Away,Catania,4-3-3,0,2,L,0.0,,,,,,,0.0,,Palermo,2008
7,2008-10-26,,Serie A,Matchweek 8,Sun,Home,Fiorentina,4-1-2-1-2◆,1,3,L,1.0,,,,,,,0.0,,Palermo,2008
8,2008-10-29,,Serie A,Matchweek 9,Wed,Away,Lecce,4-1-2-1-2◆,1,1,D,1.0,,,,,,,0.0,,Palermo,2008
9,2008-11-02,,Serie A,Matchweek 10,Sun,Home,Chievo,4-3-3,3,0,W,3.0,,,,,,,1.0,,Palermo,2008
10,2008-11-08,,Serie A,Matchweek 11,Sat,Away,Torino,4-1-2-1-2◆,0,1,L,0.0,,,,,,,0.0,,Palermo,2008
11,2008-11-15,,Serie A,Matchweek 12,Sat,Home,Inter,4-1-2-1-2◆,0,2,L,0.0,,,,,,,0.0,,Palermo,2008
12,2008-11-23,,Serie A,Matchweek 13,Sun,Away,Bologna,4-1-2-1-2◆,1,1,D,1.0,,,,,,,0.0,,Palermo,2008
13,2008-11-30,,Serie A,Matchweek 14,Sun,Home,Milan,4-1-2-1-2◆,3,1,W,3.0,,,,,,,0.0,,Palermo,2008
14,2008-12-07,,Serie A,Matchweek 15,Sun,Away,Cagliari,4-1-2-1-2◆,0,1,L,0.0,,,,,,,0.0,,Palermo,2008
15,2008-12-14,,Serie A,Matchweek 16,Sun,Home,Siena,4-1-2-1-2◆,2,0,W,2.0,,,,,,,0.0,,Palermo,2008
16,2008-12-20,,Serie A,Matchweek 17,Sat,Away,Lazio,4-1-2-1-2◆,0,1,L,0.0,,,,,,,0.0,,Palermo,2008
17,2009-01-11,,Serie A,Matchweek 18,Sun,Home,Atalanta,4-1-2-1-2◆,3,2,W,3.0,,,,,,,0.0,,Palermo,2008
18,2009-01-18,,Serie A,Matchweek 19,Sun,Away,Sampdoria,4-3-2-1,2,0,W,2.0,,,,,,,0.0,,Palermo,2008
19,2009-01-25,,Serie A,Matchweek 20,Sun,Home,Udinese,4-1-2-1-2◆,3,2,W,3.0,,,,,,,0.0,,Palermo,2008
20,2009-01-28,,Serie A,Matchweek 21,Wed,Away,Roma,4-3-2-1,1,2,L,1.0,,,,,,,0.0,,Palermo,2008
21,2009-02-01,,Serie A,Matchweek 22,Sun,Away,Genoa,4-3-2-1,0,1,L,0.0,,,,,,,0.0,,Palermo,2008
22,2009-02-08,,Serie A,Matchweek 23,Sun,Home,Napoli,4-1-2-1-2◆,2,1,W,2.0,,,,,,,0.0,,Palermo,2008
23,2009-02-15,,Serie A,Matchweek 24,Sun,Away,Reggina,4-1-2-1-2◆,0,0,D,0.0,,,,,,,0.0,,Palermo,2008
24,2009-02-21,,Serie A,Matchweek 25,Sat,Home,Juventus,4-1-2-1-2◆,0,2,L,0.0,,,,,,,0.0,,Palermo,2008
25,2009-03-01,,Serie A,Matchweek 26,Sun,Home,Catania,4-1-2-1-2◆,0,4,L,0.0,,,,,,,0.0,,Palermo,2008
26,2009-03-08,,Serie A,Matchweek 27,Sun,Away,Fiorentina,4-1-2-1-2◆,2,0,W,2.0,,,,,,,0.0,,Palermo,2008
27,2009-03-15,,Serie A,Matchweek 28,Sun,Home,Lecce,4-1-2-1-2◆,5,2,W,5.0,,,,,,,1.0,,Palermo,2008
28,2009-03-22,,Serie A,Matchweek 29,Sun,Away,Chievo,4-1-2-1-2◆,0,1,L,0.0,,,,,,,0.0,,Palermo,2008
29,2009-04-05,,Serie A,Matchweek 30,Sun,Home,Torino,4-1-2-1-2◆,1,0,W,1.0,,,,,,,0.0,,Palermo,2008
30,2009-04-11,,Serie A,Matchweek 31,Sat,Away,Inter,4-1-2-1-2◆,2,2,D,2.0,,,,,,,0.0,,Palermo,2008
31,2009-04-19,,Serie A,Matchweek 32,Sun,Home,Bologna,3-4-1-2,4,1,W,3.0,,,,,,,0.0,,Palermo,2008
32,2009-04-26,,Serie A,Matchweek 33,Sun,Away,Milan,4-1-2-1-2◆,0,3,L,0.0,,,,,,,0.0,,Palermo,2008
33,2009-05-03,,Serie A,Matchweek 34,Sun,Home,Cagliari,4-1-2-1-2◆,5,1,W,5.0,,,,,,,0.0,,Palermo,2008
34,2009-05-10,,Serie A,Matchweek 35,Sun,Away,Siena,4-1-2-1-2◆,0,1,L,0.0,,,,,,,0.0,,Palermo,2008
35,2009-05-17,,Serie A,Matchweek 36,Sun,Home,Lazio,4-1-2-1-2◆,2,0,W,2.0,,,,,,,1.0,,Palermo,2008
36,2009-05-24,,Serie A,Matchweek 37,Sun,Away,Atalanta,4-1-2-1-2◆,2,2,D,2.0,,,,,,,0.0,,Palermo,2008
37,2009-05-31,,Serie A,Matchweek 38,Sun,Home,Sampdoria,4-1-2-1-2◆,2,2,D,2.0,,,,,,,0.0,,Palermo,2008
0,2008-08-31,,Serie A,Matchweek 1,Sun,Home,Lazio,4-1-2-1-2◆,1,4,L,1.0,,,,,,,0.0,,Cagliari,2008
1,2008-09-14,,Serie A,Matchweek 2,Sun,Away,Siena,4-1-2-1-2◆,0,2,L,0.0,,,,,,,0.0,,Cagliari,2008
2,2008-09-21,,Serie A,Matchweek 3,Sun,Home,Juventus,4-3-3,0,1,L,0.0,,,,,,,0.0,,Cagliari,2008
3,2008-09-24,,Serie A,Matchweek 4,Wed,Away,Atalanta,4-1-2-1-2◆,0,1,L,0.0,,,,,,,0.0,,Cagliari,2008
4,2008-09-28,,Serie A,Matchweek 5,Sun,Away,Lecce,4-1-2-1-2◆,0,2,L,0.0,,,,,,,0.0,,Cagliari,2008
5,2008-10-05,,Serie A,Matchweek 6,Sun,Home,Milan,4-1-2-1-2◆,0,0,D,0.0,,,,,,,0.0,,Cagliari,2008
6,2008-10-19,,Serie A,Matchweek 7,Sun,Away,Torino,4-1-2-1-2◆,1,0,W,1.0,,,,,,,0.0,,Cagliari,2008
7,2008-10-26,,Serie A,Matchweek 8,Sun,Home,Chievo,4-1-2-1-2◆,2,0,W,2.0,,,,,,,0.0,,Cagliari,2008
8,2008-10-29,,Serie A,Matchweek 9,Wed,Away,Genoa,4-1-2-1-2◆,1,2,L,1.0,,,,,,,0.0,,Cagliari,2008
9,2008-11-02,,Serie A,Matchweek 10,Sun,Home,Bologna,4-1-2-1-2◆,5,1,W,5.0,,,,,,,0.0,,Cagliari,2008
10,2008-11-09,,Serie A,Matchweek 11,Sun,Away,Catania,4-1-2-1-2◆,1,2,L,1.0,,,,,,,0.0,,Cagliari,2008
11,2008-11-16,,Serie A,Matchweek 12,Sun,Home,Fiorentina,4-1-2-1-2◆,1,0,W,1.0,,,,,,,1.0,,Cagliari,2008
12,2008-11-23,,Serie A,Matchweek 13,Sun,Away,Napoli,4-1-2-1-2◆,2,2,D,2.0,,,,,,,0.0,,Cagliari,2008
13,2008-11-30,,Serie A,Matchweek 14,Sun,Home,Sampdoria,4-1-2-1-2◆,1,0,W,1.0,,,,,,,0.0,,Cagliari,2008
14,2008-12-07,,Serie A,Matchweek 15,Sun,Home,Palermo,4-1-2-1-2◆,1,0,W,1.0,,,,,,,0.0,,Cagliari,2008
15,2008-12-14,,Serie A,Matchweek 16,Sun,Away,Roma,4-1-2-1-2◆,2,3,L,2.0,,,,,,,0.0,,Cagliari,2008
16,2008-12-21,,Serie A,Matchweek 17,Sun,Home,Reggina,4-1-2-1-2◆,1,1,D,1.0,,,,,,,0.0,,Cagliari,2008
17,2009-01-10,,Serie A,Matchweek 18,Sat,Away,Inter,4-1-2-1-2◆,1,1,D,1.0,,,,,,,0.0,,Cagliari,2008
18,2009-01-18,,Serie A,Matchweek 19,Sun,Home,Udinese,4-1-2-1-2◆,2,0,W,2.0,,,,,,,0.0,,Cagliari,2008
19,2009-01-25,,Serie A,Matchweek 20,Sun,Away,Lazio,4-1-2-1-2◆,4,1,W,4.0,,,,,,,1.0,,Cagliari,2008
20,2009-01-28,,Serie A,Matchweek 21,Wed,Home,Siena,4-1-2-1-2◆,1,0,W,1.0,,,,,,,0.0,,Cagliari,2008
21,2009-01-31,,Serie A,Matchweek 22,Sat,Away,Juventus,4-1-2-1-2◆,3,2,W,3.0,,,,,,,0.0,,Cagliari,2008
22,2009-02-08,,Serie A,Matchweek 23,Sun,Home,Atalanta,4-1-2-1-2◆,0,1,L,0.0,,,,,,,0.0,,Cagliari,2008
23,2009-02-15,,Serie A,Matchweek 24,Sun,Home,Lecce,4-1-2-1-2◆,2,0,W,2.0,,,,,,,0.0,,Cagliari,2008
24,2009-02-22,,Serie A,Matchweek 25,Sun,Away,Milan,4-1-2-1-2◆,0,1,L,0.0,,,,,,,0.0,,Cagliari,2008
25,2009-03-01,,Serie A,Matchweek 26,Sun,Home,Torino,4-1-2-1-2◆,0,0,D,0.0,,,,,,,0.0,,Cagliari,2008
26,2009-03-08,,Serie A,Matchweek 27,Sun,Away,Chievo,4-1-2-1-2◆,1,1,D,1.0,,,,,,,0.0,,Cagliari,2008
27,2009-03-14,,Serie A,Matchweek 28,Sat,Home,Genoa,4-1-2-1-2◆,0,1,L,0.0,,,,,,,0.0,,Cagliari,2008
28,2009-03-22,,Serie A,Matchweek 29,Sun,Away,Bologna,4-1-2-1-2◆,1,0,W,1.0,,,,,,,0.0,,Cagliari,2008
29,2009-04-05,,Serie A,Matchweek 30,Sun,Home,Catania,4-1-2-1-2◆,1,0,W,1.0,,,,,,,0.0,,Cagliari,2008
30,2009-04-11,,Serie A,Matchweek 31,Sat,Away,Fiorentina,4-1-2-1-2◆,1,2,L,1.0,,,,,,,0.0,,Cagliari,2008
31,2009-04-19,,Serie A,Matchweek 32,Sun,Home,Napoli,4-1-2-1-2◆,2,0,W,2.0,,,,,,,0.0,,Cagliari,2008
32,2009-04-26,,Serie A,Matchweek 33,Sun,Away,Sampdoria,4-1-2-1-2◆,3,3,D,3.0,,,,,,,1.0,,Cagliari,2008
33,2009-05-03,,Serie A,Matchweek 34,Sun,Away,Palermo,4-1-2-1-2◆,1,5,L,1.0,,,,,,,0.0,,Cagliari,2008
34,2009-05-10,,Serie A,Matchweek 35,Sun,Home,Roma,4-1-2-1-2◆,2,2,D,2.0,,,,,,,0.0,,Cagliari,2008
35,2009-05-17,,Serie A,Matchweek 36,Sun,Away,Reggina,4-1-2-1-2◆,1,2,L,1.0,,,,,,,0.0,,Cagliari,2008
36,2009-05-24,,Serie A,Matchweek 37,Sun,Home,Inter,4-1-2-1-2◆,2,1,W,2.0,,,,,,,0.0,,Cagliari,2008
37,2009-05-31,,Serie A,Matchweek 38,Sun,Away,Udinese,4-1-2-1-2◆,2,6,L,2.0,,,,,,,1.0,,Cagliari,2008
0,2008-08-31,,Serie A,Matchweek 1,Sun,Away,Cagliari,4-4-2,4,1,W,4.0,,,,,,,1.0,,Lazio,2008
1,2008-09-14,,Serie A,Matchweek 2,Sun,Home,Sampdoria,4-1-2-1-2◆,2,0,W,2.0,,,,,,,0.0,,Lazio,2008
2,2008-09-21,,Serie A,Matchweek 3,Sun,Away,Milan,4-1-2-1-2◆,1,4,L,1.0,,,,,,,0.0,,Lazio,2008
3,2008-09-24,,Serie A,Matchweek 4,Wed,Home,Fiorentina,4-1-2-1-2◆,3,0,W,3.0,,,,,,,0.0,,Lazio,2008
4,2008-09-28,,Serie A,Matchweek 5,Sun,Away,Torino,4-3-2-1,3,1,W,3.0,,,,,,,1.0,,Lazio,2008
5,2008-10-04,,Serie A,Matchweek 6,Sat,Home,Lecce,4-3-2-1,1,1,D,1.0,,,,,,,0.0,,Lazio,2008
6,2008-10-19,,Serie A,Matchweek 7,Sun,Away,Bologna,4-3-2-1,1,3,L,1.0,,,,,,,0.0,,Lazio,2008
7,2008-10-26,,Serie A,Matchweek 8,Sun,Home,Napoli,4-3-2-1,0,1,L,0.0,,,,,,,0.0,,Lazio,2008
8,2008-10-29,,Serie A,Matchweek 9,Wed,Away,Chievo,4-4-2,2,1,W,1.0,,,,,,,0.0,,Lazio,2008
9,2008-11-02,,Serie A,Matchweek 10,Sun,Home,Catania,4-1-2-1-2◆,1,0,W,1.0,,,,,,,0.0,,Lazio,2008
10,2008-11-09,,Serie A,Matchweek 11,Sun,Home,Siena,4-3-2-1,3,0,W,3.0,,,,,,,0.0,,Lazio,2008
11,2008-11-16,,Serie A,Matchweek 12,Sun,Away,Roma,4-3-3,0,1,L,0.0,,,,,,,0.0,,Lazio,2008
12,2008-11-23,,Serie A,Matchweek 13,Sun,Home,Genoa,4-3-3,1,1,D,1.0,,,,,,,0.0,,Lazio,2008
13,2008-11-30,,Serie A,Matchweek 14,Sun,Away,Atalanta,4-1-2-1-2◆,0,2,L,0.0,,,,,,,0.0,,Lazio,2008
14,2008-12-06,,Serie A,Matchweek 15,Sat,Home,Inter,4-1-2-1-2◆,0,3,L,0.0,,,,,,,0.0,,Lazio,2008
15,2008-12-14,,Serie A,Matchweek 16,Sun,Away,Udinese,4-4-2,3,3,D,3.0,,,,,,,0.0,,Lazio,2008
16,2008-12-20,,Serie A,Matchweek 17,Sat,Home,Palermo,4-1-2-1-2◆,1,0,W,1.0,,,,,,,0.0,,Lazio,2008
17,2009-01-11,,Serie A,Matchweek 18,Sun,Away,Reggina,4-3-3,3,2,W,3.0,,,,,,,0.0,,Lazio,2008
18,2009-01-18,,Serie A,Matchweek 19,Sun,Home,Juventus,4-3-3,1,1,D,1.0,,,,,,,0.0,,Lazio,2008
19,2009-01-25,,Serie A,Matchweek 20,Sun,Home,Cagliari,4-3-3,1,4,L,1.0,,,,,,,0.0,,Lazio,2008
20,2009-01-28,,Serie A,Matchweek 21,Wed,Away,Sampdoria,4-1-2-1-2◆,1,3,L,1.0,,,,,,,0.0,,Lazio,2008
21,2009-02-01,,Serie A,Matchweek 22,Sun,Home,Milan,4-1-2-1-2◆,0,3,L,0.0,,,,,,,0.0,,Lazio,2008
22,2009-02-08,,Serie A,Matchweek 23,Sun,Away,Fiorentina,4-3-3,0,1,L,0.0,,,,,,,0.0,,Lazio,2008
23,2009-02-14,,Serie A,Matchweek 24,Sat,Home,Torino,4-3-3,1,1,D,1.0,,,,,,,0.0,,Lazio,2008
24,2009-02-22,,Serie A,Matchweek 25,Sun,Away,Lecce,4-3-3,2,0,W,2.0,,,,,,,0.0,,Lazio,2008
25,2009-02-28,,Serie A,Matchweek 26,Sat,Home,Bologna,4-4-2,2,0,W,2.0,,,,,,,0.0,,Lazio,2008
26,2009-03-08,,Serie A,Matchweek 27,Sun,Away,Napoli,4-3-2-1,2,0,W,2.0,,,,,,,0.0,,Lazio,2008
27,2009-03-15,,Serie A,Matchweek 28,Sun,Home,Chievo,4-4-2,0,3,L,0.0,,,,,,,0.0,,Lazio,2008
28,2009-03-21,,Serie A,Matchweek 29,Sat,Away,Catania,4-4-2,0,1,L,0.0,,,,,,,0.0,,Lazio,2008
29,2009-04-05,,Serie A,Matchweek 30,Sun,Away,Siena,4-1-2-1-2◆,0,2,L,0.0,,,,,,,0.0,,Lazio,2008
30,2009-04-11,,Serie A,Matchweek 31,Sat,Home,Roma,4-4-2,4,2,W,4.0,,,,,,,0.0,,Lazio,2008
31,2009-04-18,,Serie A,Matchweek 32,Sat,Away,Genoa,4-4-2,1,0,W,1.0,,,,,,,0.0,,Lazio,2008
32,2009-04-26,,Serie A,Matchweek 33,Sun,Home,Atalanta,4-4-2,0,1,L,0.0,,,,,,,0.0,,Lazio,2008
33,2009-05-02,,Serie A,Matchweek 34,Sat,Away,Inter,4-4-2,0,2,L,0.0,,,,,,,0.0,,Lazio,2008
34,2009-05-09,,Serie A,Matchweek 35,Sat,Home,Udinese,4-4-2,1,3,L,1.0,,,,,,,0.0,,Lazio,2008
35,2009-05-17,,Serie A,Matchweek 36,Sun,Away,Palermo,4-4-2,0,2,L,0.0,,,,,,,0.0,,Lazio,2008
36,2009-05-20,,Serie A,Matchweek 37,Wed,Home,Reggina,4-4-2,1,0,W,1.0,,,,,,,0.0,,Lazio,2008
37,2009-05-31,,Serie A,Matchweek 38,Sun,Away,Juventus,4-4-2,0,2,L,0.0,,,,,,,0.0,,Lazio,2008
0,2008-08-31,,Serie A,Matchweek 1,Sun,Home,Siena,4-4-1-1,1,0,W,1.0,,,,,,,0.0,,Atalanta,2008
1,2008-09-14,,Serie A,Matchweek 2,Sun,Away,Bologna,4-4-1-1,1,0,W,1.0,,,,,,,0.0,,Atalanta,2008
2,2008-09-20,,Serie A,Matchweek 3,Sat,Away,Catania,4-4-1-1,0,1,L,0.0,,,,,,,0.0,,Atalanta,2008
3,2008-09-24,,Serie A,Matchweek 4,Wed,Home,Cagliari,4-4-1-1,1,0,W,1.0,,,,,,,0.0,,Atalanta,2008
4,2008-09-28,,Serie A,Matchweek 5,Sun,Away,Roma,4-4-1-1,0,2,L,0.0,,,,,,,0.0,,Atalanta,2008
5,2008-10-05,,Serie A,Matchweek 6,Sun,Home,Sampdoria,4-4-1-1,4,2,W,4.0,,,,,,,0.0,,Atalanta,2008
6,2008-10-19,,Serie A,Matchweek 7,Sun,Away,Chievo,4-4-1-1,1,1,D,1.0,,,,,,,0.0,,Atalanta,2008
7,2008-10-26,,Serie A,Matchweek 8,Sun,Home,Milan,4-4-1-1,0,1,L,0.0,,,,,,,0.0,,Atalanta,2008
8,2008-10-29,,Serie A,Matchweek 9,Wed,Away,Torino,4-4-1-1,1,2,L,1.0,,,,,,,0.0,,Atalanta,2008
9,2008-11-02,,Serie A,Matchweek 10,Sun,Home,Lecce,4-4-1-1,0,0,D,0.0,,,,,,,0.0,,Atalanta,2008
10,2008-11-09,,Serie A,Matchweek 11,Sun,Away,Fiorentina,4-5-1,1,2,L,1.0,,,,,,,1.0,,Atalanta,2008
11,2008-11-16,,Serie A,Matchweek 12,Sun,Home,Napoli,4-1-2-1-2◆,3,1,W,3.0,,,,,,,0.0,,Atalanta,2008
12,2008-11-23,,Serie A,Matchweek 13,Sun,Away,Reggina,4-4-1-1,1,3,L,1.0,,,,,,,0.0,,Atalanta,2008
13,2008-11-30,,Serie A,Matchweek 14,Sun,Home,Lazio,4-4-1-1,2,0,W,2.0,,,,,,,0.0,,Atalanta,2008
14,2008-12-07,,Serie A,Matchweek 15,Sun,Home,Udinese,4-4-1-1,3,0,W,3.0,,,,,,,0.0,,Atalanta,2008
15,2008-12-14,,Serie A,Matchweek 16,Sun,Away,Genoa,4-4-1-1,1,1,D,1.0,,,,,,,0.0,,Atalanta,2008
16,2008-12-21,,Serie A,Matchweek 17,Sun,Home,Juventus,4-4-1-1,1,3,L,1.0,,,,,,,0.0,,Atalanta,2008
17,2009-01-11,,Serie A,Matchweek 18,Sun,Away,Palermo,4-1-2-1-2◆,2,3,L,2.0,,,,,,,0.0,,Atalanta,2008
18,2009-01-18,,Serie A,Matchweek 19,Sun,Home,Inter,4-5-1,3,1,W,3.0,,,,,,,0.0,,Atalanta,2008
19,2009-01-25,,Serie A,Matchweek 20,Sun,Away,Siena,4-4-1-1,0,1,L,0.0,,,,,,,0.0,,Atalanta,2008
20,2009-01-28,,Serie A,Matchweek 21,Wed,Home,Bologna,4-4-1-1,0,1,L,0.0,,,,,,,0.0,,Atalanta,2008
21,2009-02-01,,Serie A,Matchweek 22,Sun,Home,Catania,4-4-2,1,0,W,1.0,,,,,,,0.0,,Atalanta,2008
22,2009-02-08,,Serie A,Matchweek 23,Sun,Away,Cagliari,4-4-1-1,1,0,W,1.0,,,,,,,0.0,,Atalanta,2008
23,2009-02-15,,Serie A,Matchweek 24,Sun,Home,Roma,4-4-1-1,3,0,W,3.0,,,,,,,0.0,,Atalanta,2008
