,date,time,comp,round,day,venue,opponent,formation,gf,ga,result,gls,sh,sot,sot%,g/sh,g/sot,dist,pk,pkatt,team,year
35,2023-05-20,15:30,Bundesliga,Matchweek 33,Sat,Home,Union Berlin,,,,,,,,,,,,,,Hoffenheim,2022
36,2023-05-27,15:30,Bundesliga,Matchweek 34,Sat,Away,Stuttgart,,,,,,,,,,,,,,Hoffenheim,2022
0,2022-07-30,13:00,DFB-Pokal,Round of 64,Sat,Away,Viktoria 1889,4-2-3-1,3.0,0.0,W,3.0,21.0,7.0,33.3,0.14,0.43,,0.0,0.0,Bochum,2022
1,2022-08-06,15:30,Bundesliga,Matchweek 1,Sat,Home,Mainz 05,4-2-3-1,1.0,2.0,L,1.0,16.0,3.0,18.8,0.06,0.33,25.1,0.0,0.0,Bochum,2022
2,2022-08-13,15:30,Bundesliga,Matchweek 2,Sat,Away,Hoffenheim,3-4-1-2,2.0,3.0,L,2.0,11.0,5.0,45.5,0.18,0.4,18.2,0.0,0.0,Bochum,2022
3,2022-08-21,17:30,Bundesliga,Matchweek 3,Sun,Home,Bayern Munich,4-4-2,0.0,7.0,L,0.0,13.0,7.0,53.8,0.0,0.0,17.0,0.0,0.0,Bochum,2022
4,2022-08-26,20:30,Bundesliga,Matchweek 4,Fri,Away,Freiburg,4-2-3-1,0.0,1.0,L,0.0,15.0,5.0,33.3,0.0,0.0,15.3,0.0,0.0,Bochum,2022
5,2022-09-03,15:30,Bundesliga,Matchweek 5,Sat,Home,Werder Bremen,4-2-3-1,0.0,2.0,L,0.0,19.0,5.0,26.3,0.0,0.0,19.6,0.0,0.0,Bochum,2022
6,2022-09-10,18:30,Bundesliga,Matchweek 6,Sat,Away,Schalke 04,4-2-3-1,1.0,3.0,L,1.0,10.0,2.0,20.0,0.1,0.5,16.5,0.0,0.0,Bochum,2022
7,2022-09-18,17:30,Bundesliga,Matchweek 7,Sun,Home,Köln,4-2-3-1,1.0,1.0,D,0.0,7.0,0.0,0.0,0.0,,26.4,0.0,0.0,Bochum,2022
8,2022-10-01,15:30,Bundesliga,Matchweek 8,Sat,Away,RB Leipzig,3-1-4-2,0.0,4.0,L,0.0,2.0,1.0,50.0,0.0,0.0,11.7,0.0,0.0,Bochum,2022
9,2022-10-08,15:30,Bundesliga,Matchweek 9,Sat,Home,Eint Frankfurt,4-2-3-1,3.0,0.0,W,2.0,11.0,5.0,45.5,0.18,0.4,18.9,0.0,0.0,Bochum,2022
10,2022-10-15,15:30,Bundesliga,Matchweek 10,Sat,Away,Stuttgart,4-3-3,1.0,4.0,L,1.0,15.0,5.0,33.3,0.07,0.2,19.0,0.0,0.0,Bochum,2022
11,2022-10-18,20:45,DFB-Pokal,Round of 32,Tue,Away,Elversberg,4-2-3-1,1.0,0.0,W,1.0,14.0,4.0,28.6,0.07,0.25,,0.0,0.0,Bochum,2022
12,2022-10-23,15:30,Bundesliga,Matchweek 11,Sun,Home,Union Berlin,4-3-3,2.0,1.0,W,2.0,9.0,5.0,55.6,0.22,0.4,15.0,0.0,0.0,Bochum,2022
13,2022-10-29,15:30,Bundesliga,Matchweek 12,Sat,Away,Wolfsburg,4-2-3-1,0.0,4.0,L,0.0,10.0,2.0,20.0,0.0,0.0,20.1,0.0,0.0,Bochum,2022
14,2022-11-05,15:30,Bundesliga,Matchweek 13,Sat,Away,Dortmund,4-2-3-1,0.0,3.0,L,0.0,7.0,1.0,14.3,0.0,0.0,18.0,0.0,0.0,Bochum,2022
15,2022-11-08,20:30,Bundesliga,Matchweek 14,Tue,Home,M'Gladbach,4-2-3-1,2.0,1.0,W,2.0,13.0,4.0,30.8,0.15,0.5,18.7,0.0,0.0,Bochum,2022
16,2022-11-12,15:30,Bundesliga,Matchweek 15,Sat,Away,Augsburg,4-3-3,1.0,0.0,W,1.0,11.0,4.0,36.4,0.09,0.25,19.3,0.0,0.0,Bochum,2022
17,2023-01-21,15:30,Bundesliga,Matchweek 16,Sat,Home,Hertha BSC,4-3-3,3.0,1.0,W,3.0,10.0,3.0,30.0,0.3,1.0,18.2,0.0,0.0,Bochum,2022
18,2023-01-25,20:30,Bundesliga,Matchweek 17,Wed,Away,Leverkusen,4-1-2-1-2◆,0.0,2.0,L,0.0,11.0,1.0,9.1,0.0,0.0,14.6,0.0,0.0,Bochum,2022
19,2023-01-28,15:30,Bundesliga,Matchweek 18,Sat,Away,Mainz 05,4-3-3,2.0,5.0,L,2.0,15.0,4.0,26.7,0.13,0.5,21.1,0.0,0.0,Bochum,2022
20,2023-02-04,15:30,Bundesliga,Matchweek 19,Sat,Home,Hoffenheim,4-2-3-1,5.0,2.0,W,5.0,16.0,10.0,62.5,0.31,0.5,16.0,0.0,0.0,Bochum,2022
21,2023-02-08,20:45,DFB-Pokal,Round of 16,Wed,Home,Dortmund,4-2-3-1,1.0,2.0,L,1.0,15.0,5.0,33.3,0.0,0.0,,1.0,1.0,Bochum,2022
22,2023-02-11,15:30,Bundesliga,Matchweek 20,Sat,Away,Bayern Munich,4-2-3-1,0.0,3.0,L,0.0,7.0,1.0,14.3,0.0,0.0,23.6,0.0,0.0,Bochum,2022
23,2023-02-18,15:30,Bundesliga,Matchweek 21,Sat,Home,Freiburg,4-2-3-1,0.0,2.0,L,0.0,16.0,5.0,31.3,0.0,0.0,15.9,0.0,0.0,Bochum,2022
24,2023-02-25,15:30,Bundesliga,Matchweek 22,Sat,Away,Werder Bremen,3-4-3,0.0,3.0,L,0.0,7.0,1.0,14.3,0.0,0.0,15.7,0.0,0.0,Bochum,2022
25,2023-03-04,15:30,Bundesliga,Matchweek 23,Sat,Home,Schalke 04,4-3-3,0.0,2.0,L,0.0,7.0,4.0,57.1,0.0,0.0,13.8,0.0,0.0,Bochum,2022
26,2023-03-10,20:30,Bundesliga,Matchweek 24,Fri,Away,Köln,4-3-3,2.0,0.0,W,2.0,8.0,2.0,25.0,0.13,0.5,23.4,1.0,1.0,Bochum,2022
27,2023-03-18,15:30,Bundesliga,Matchweek 25,Sat,Home,RB Leipzig,4-3-1-2,1.0,0.0,W,1.0,8.0,2.0,25.0,0.13,0.5,18.0,0.0,0.0,Bochum,2022
28,2023-03-31,20:30,Bundesliga,Matchweek 26,Fri,Away,Eint Frankfurt,4-1-2-1-2◆,1.0,1.0,D,1.0,7.0,2.0,28.6,0.14,0.5,17.4,0.0,0.0,Bochum,2022
29,2023-04-09,17:30,Bundesliga,Matchweek 27,Sun,Home,Stuttgart,4-2-3-1,2.0,3.0,L,2.0,11.0,4.0,36.4,0.09,0.25,16.4,1.0,1.0,Bochum,2022
30,2023-04-16,17:30,Bundesliga,Matchweek 28,Sun,Away,Union Berlin,4-3-3,1.0,1.0,D,1.0,13.0,5.0,38.5,0.0,0.0,15.7,1.0,1.0,Bochum,2022
31,2023-04-22,15:30,Bundesliga,Matchweek 29,Sat,Home,Wolfsburg,4-2-3-1,1.0,5.0,L,1.0,24.0,6.0,25.0,0.04,0.17,14.5,0.0,0.0,Bochum,2022
32,2023-04-28,20:30,Bundesliga,Matchweek 30,Fri,Home,Dortmund,4-2-3-1,1.0,1.0,D,1.0,13.0,4.0,30.8,0.08,0.25,17.7,0.0,0.0,Bochum,2022
33,2023-05-06,15:30,Bundesliga,Matchweek 31,Sat,Away,M'Gladbach,4-3-3,0.0,2.0,L,0.0,14.0,2.0,14.3,0.0,0.0,18.2,0.0,0.0,Bochum,2022
34,2023-05-13,15:30,Bundesliga,Matchweek 32,Sat,Home,Augsburg,4-3-3,3.0,2.0,W,2.0,13.0,8.0,61.5,0.15,0.25,18.0,0.0,0.0,Bochum,2022
35,2023-05-20,15:30,Bundesliga,Matchweek 33,Sat,Away,Hertha BSC,,,,,,,,,,,,,,Bochum,2022
36,2023-05-27,15:30,Bundesliga,Matchweek 34,Sat,Home,Leverkusen,,,,,,,,,,,,,,Bochum,2022
0,2022-07-31,13:01,DFB-Pokal,Round of 64,Sun,Away,Bremer SV,4-4-2,5.0,0.0,W,4.0,29.0,12.0,41.4,0.14,0.33,,0.0,1.0,Schalke-04,2022
1,2022-08-07,17:30,Bundesliga,Matchweek 1,Sun,Away,Köln,4-1-4-1,1.0,3.0,L,1.0,5.0,2.0,40.0,0.2,0.5,18.9,0.0,0.0,Schalke-04,2022
2,2022-08-13,18:30,Bundesliga,Matchweek 2,Sat,Home,M'Gladbach,4-4-2,2.0,2.0,D,2.0,11.0,3.0,27.3,0.09,0.33,19.7,1.0,1.0,Schalke-04,2022
3,2022-08-20,15:30,Bundesliga,Matchweek 3,Sat,Away,Wolfsburg,4-3-3,0.0,0.0,D,0.0,9.0,1.0,11.1,0.0,0.0,22.1,0.0,1.0,Schalke-04,2022
4,2022-08-27,15:30,Bundesliga,Matchweek 4,Sat,Home,Union Berlin,4-2-3-1,1.0,6.0,L,1.0,15.0,6.0,40.0,0.0,0.0,14.6,1.0,1.0,Schalke-04,2022
5,2022-09-03,15:30,Bundesliga,Matchweek 5,Sat,Away,Stuttgart,4-2-3-1,1.0,1.0,D,1.0,12.0,2.0,16.7,0.08,0.5,14.7,0.0,0.0,Schalke-04,2022
6,2022-09-10,18:30,Bundesliga,Matchweek 6,Sat,Home,Bochum,4-2-3-1,3.0,1.0,W,2.0,20.0,8.0,40.0,0.1,0.25,19.8,0.0,0.0,Schalke-04,2022
7,2022-09-17,15:30,Bundesliga,Matchweek 7,Sat,Away,Dortmund,4-2-3-1,0.0,1.0,L,0.0,3.0,0.0,0.0,0.0,,19.4,0.0,0.0,Schalke-04,2022
8,2022-10-02,17:30,Bundesliga,Matchweek 8,Sun,Home,Augsburg,4-2-2-2,2.0,3.0,L,2.0,17.0,6.0,35.3,0.12,0.33,14.0,0.0,0.0,Schalke-04,2022
9,2022-10-08,15:30,Bundesliga,Matchweek 9,Sat,Away,Leverkusen,4-4-2,0.0,4.0,L,0.0,2.0,1.0,50.0,0.0,0.0,9.1,0.0,0.0,Schalke-04,2022
10,2022-10-14,20:30,Bundesliga,Matchweek 10,Fri,Home,Hoffenheim,4-5-1,0.0,3.0,L,0.0,15.0,2.0,13.3,0.0,0.0,17.8,0.0,0.0,Schalke-04,2022
11,2022-10-18,20:45,DFB-Pokal,Round of 32,Tue,Away,Hoffenheim,3-4-1-2,1.0,5.0,L,1.0,11.0,4.0,36.4,0.09,0.25,,0.0,0.0,Schalke-04,2022
12,2022-10-23,17:30,Bundesliga,Matchweek 11,Sun,Away,Hertha BSC,3-4-1-2,1.0,2.0,L,1.0,9.0,2.0,22.2,0.11,0.5,17.7,0.0,0.0,Schalke-04,2022
13,2022-10-30,17:30,Bundesliga,Matchweek 12,Sun,Home,Freiburg,4-2-3-1,0.0,2.0,L,0.0,12.0,3.0,25.0,0.0,0.0,19.0,0.0,0.0,Schalke-04,2022
14,2022-11-05,18:30,Bundesliga,Matchweek 13,Sat,Away,Werder Bremen,4-2-3-1,1.0,2.0,L,1.0,19.0,3.0,15.8,0.05,0.33,18.7,0.0,0.0,Schalke-04,2022
15,2022-11-09,20:30,Bundesliga,Matchweek 14,Wed,Home,Mainz 05,4-2-3-1,1.0,0.0,W,1.0,14.0,4.0,28.6,0.07,0.25,17.0,0.0,0.0,Schalke-04,2022
16,2022-11-12,18:30,Bundesliga,Matchweek 15,Sat,Home,Bayern Munich,4-2-3-1,0.0,2.0,L,0.0,7.0,2.0,28.6,0.0,0.0,18.3,0.0,0.0,Schalke-04,2022
17,2023-01-21,15:30,Bundesliga,Matchweek 16,Sat,Away,Eint Frankfurt,4-2-3-1,0.0,3.0,L,0.0,19.0,4.0,21.1,0.0,0.0,14.3,0.0,0.0,Schalke-04,2022
18,2023-01-24,18:30,Bundesliga,Matchweek 17,Tue,Home,RB Leipzig,4-1-4-1,1.0,6.0,L,1.0,9.0,1.0,11.1,0.11,1.0,24.0,0.0,0.0,Schalke-04,2022
19,2023-01-29,15:30,Bundesliga,Matchweek 18,Sun,Home,Köln,4-2-3-1,0.0,0.0,D,0.0,17.0,2.0,11.8,0.0,0.0,18.4,0.0,0.0,Schalke-04,2022
20,2023-02-04,18:30,Bundesliga,Matchweek 19,Sat,Away,M'Gladbach,4-1-4-1,0.0,0.0,D,0.0,19.0,5.0,26.3,0.0,0.0,20.8,0.0,0.0,Schalke-04,2022
21,2023-02-10,20:30,Bundesliga,Matchweek 20,Fri,Home,Wolfsburg,4-2-3-1,0.0,0.0,D,0.0,20.0,5.0,25.0,0.0,0.0,18.3,0.0,0.0,Schalke-04,2022
22,2023-02-19,15:30,Bundesliga,Matchweek 21,Sun,Away,Union Berlin,4-2-3-1,0.0,0.0,D,0.0,8.0,1.0,12.5,0.0,0.0,16.4,0.0,0.0,Schalke-04,2022
23,2023-02-25,18:30,Bundesliga,Matchweek 22,Sat,Home,Stuttgart,4-2-3-1,2.0,1.0,W,2.0,12.0,6.0,50.0,0.17,0.33,13.9,0.0,0.0,Schalke-04,2022
24,2023-03-04,15:30,Bundesliga,Matchweek 23,Sat,Away,Bochum,4-3-3,2.0,0.0,W,1.0,10.0,4.0,40.0,0.1,0.25,19.9,0.0,0.0,Schalke-04,2022
25,2023-03-11,18:30,Bundesliga,Matchweek 24,Sat,Home,Dortmund,4-2-3-1,2.0,2.0,D,2.0,10.0,4.0,40.0,0.2,0.5,23.1,0.0,0.0,Schalke-04,2022
26,2023-03-18,15:30,Bundesliga,Matchweek 25,Sat,Away,Augsburg,4-3-3,1.0,1.0,D,1.0,13.0,4.0,30.8,0.0,0.0,14.8,1.0,1.0,Schalke-04,2022
27,2023-04-01,15:30,Bundesliga,Matchweek 26,Sat,Home,Leverkusen,4-2-3-1,0.0,3.0,L,0.0,12.0,3.0,25.0,0.0,0.0,19.3,0.0,0.0,Schalke-04,2022
28,2023-04-09,19:30,Bundesliga,Matchweek 27,Sun,Away,Hoffenheim,4-2-3-1,0.0,2.0,L,0.0,11.0,3.0,27.3,0.0,0.0,15.7,0.0,0.0,Schalke-04,2022
29,2023-04-14,20:30,Bundesliga,Matchweek 28,Fri,Home,Hertha BSC,4-2-3-1,5.0,2.0,W,5.0,14.0,6.0,42.9,0.36,0.83,19.0,0.0,0.0,Schalke-04,2022
30,2023-04-23,15:30,Bundesliga,Matchweek 29,Sun,Away,Freiburg,4-2-3-1,0.0,4.0,L,0.0,9.0,3.0,33.3,0.0,0.0,18.7,0.0,0.0,Schalke-04,2022
31,2023-04-29,18:30,Bundesliga,Matchweek 30,Sat,Home,Werder Bremen,4-2-3-1,2.0,1.0,W,2.0,19.0,10.0,52.6,0.11,0.2,16.4,0.0,0.0,Schalke-04,2022
32,2023-05-05,20:30,Bundesliga,Matchweek 31,Fri,Away,Mainz 05,4-2-3-1,3.0,2.0,W,3.0,15.0,9.0,60.0,0.13,0.22,18.9,1.0,1.0,Schalke-04,2022
33,2023-05-13,15:30,Bundesliga,Matchweek 32,Sat,Away,Bayern Munich,4-2-3-1,0.0,6.0,L,0.0,8.0,0.0,0.0,0.0,,20.9,0.0,0.0,Schalke-04,2022
34,2023-05-20,15:30,Bundesliga,Matchweek 33,Sat,Home,Eint Frankfurt,,,,,,,,,,,,,,Schalke-04,2022
35,2023-05-27,15:30,Bundesliga,Matchweek 34,Sat,Away,RB Leipzig,,,,,,,,,,,,,,Schalke-04,2022
0,2022-07-29,18:00,DFB-Pokal,Round of 64,Fri,Away,Dresden,3-4-3◆,1.0,0.0,W,1.0,21.0,7.0,33.3,0.05,0.14,,0.0,0.0,Stuttgart,2022
1,2022-08-07,15:30,Bundesliga,Matchweek 1,Sun,Home,RB Leipzig,3-5-2,1.0,1.0,D,1.0,11.0,2.0,18.2,0.09,0.5,22.0,0.0,0.0,Stuttgart,2022
2,2022-08-13,15:30,Bundesliga,Matchweek 2,Sat,Away,Werder Bremen,3-5-2,2.0,2.0,D,2.0,14.0,7.0,50.0,0.14,0.29,20.6,0.0,0.0,Stuttgart,2022
3,2022-08-20,15:30,Bundesliga,Matchweek 3,Sat,Home,Freiburg,3-4-3,0.0,1.0,L,0.0,17.0,4.0,23.5,0.0,0.0,16.9,0.0,0.0,Stuttgart,2022
4,2022-08-28,15:30,Bundesliga,Matchweek 4,Sun,Away,Köln,3-4-3,0.0,0.0,D,0.0,14.0,5.0,35.7,0.0,0.0,15.4,0.0,0.0,Stuttgart,2022
5,2022-09-03,15:30,Bundesliga,Matchweek 5,Sat,Home,Schalke 04,3-5-2,1.0,1.0,D,1.0,13.0,3.0,23.1,0.08,0.33,19.2,0.0,0.0,Stuttgart,2022
6,2022-09-10,15:30,Bundesliga,Matchweek 6,Sat,Away,Bayern Munich,3-5-2,2.0,2.0,D,2.0,6.0,2.0,33.3,0.17,0.5,23.9,1.0,1.0,Stuttgart,2022
7,2022-09-17,15:30,Bundesliga,Matchweek 7,Sat,Home,Eint Frankfurt,3-5-2,1.0,3.0,L,1.0,15.0,2.0,13.3,0.07,0.5,17.7,0.0,0.0,Stuttgart,2022
8,2022-10-01,15:30,Bundesliga,Matchweek 8,Sat,Away,Wolfsburg,4-3-3,2.0,3.0,L,2.0,14.0,7.0,50.0,0.14,0.29,16.9,0.0,0.0,Stuttgart,2022
9,2022-10-09,19:30,Bundesliga,Matchweek 9,Sun,Home,Union Berlin,3-1-4-2,0.0,1.0,L,0.0,9.0,3.0,33.3,0.0,0.0,13.7,0.0,0.0,Stuttgart,2022
10,2022-10-15,15:30,Bundesliga,Matchweek 10,Sat,Home,Bochum,4-1-3-2,4.0,1.0,W,4.0,16.0,6.0,37.5,0.19,0.5,15.4,1.0,1.0,Stuttgart,2022
11,2022-10-19,20:45,DFB-Pokal,Round of 32,Wed,Home,Arminia,3-5-2,6.0,0.0,W,6.0,17.0,12.0,70.6,0.35,0.5,,0.0,0.0,Stuttgart,2022
12,2022-10-22,15:30,Bundesliga,Matchweek 11,Sat,Away,Dortmund,3-5-2,0.0,5.0,L,0.0,10.0,1.0,10.0,0.0,0.0,17.3,0.0,0.0,Stuttgart,2022
13,2022-10-29,15:30,Bundesliga,Matchweek 12,Sat,Home,Augsburg,4-4-2,2.0,1.0,W,2.0,29.0,6.0,20.7,0.07,0.33,16.8,0.0,0.0,Stuttgart,2022
14,2022-11-04,20:30,Bundesliga,Matchweek 13,Fri,Away,M'Gladbach,4-4-2,1.0,3.0,L,1.0,13.0,4.0,30.8,0.08,0.25,18.1,0.0,0.0,Stuttgart,2022
15,2022-11-08,20:30,Bundesliga,Matchweek 14,Tue,Home,Hertha BSC,4-3-3,2.0,1.0,W,2.0,17.0,7.0,41.2,0.12,0.29,16.2,0.0,0.0,Stuttgart,2022
16,2022-11-12,15:30,Bundesliga,Matchweek 15,Sat,Away,Leverkusen,3-4-3,0.0,2.0,L,0.0,7.0,1.0,14.3,0.0,0.0,24.1,0.0,0.0,Stuttgart,2022
17,2023-01-21,15:30,Bundesliga,Matchweek 16,Sat,Home,Mainz 05,4-3-3,1.0,1.0,D,1.0,16.0,4.0,25.0,0.06,0.25,20.2,0.0,0.0,Stuttgart,2022
18,2023-01-24,20:30,Bundesliga,Matchweek 17,Tue,Away,Hoffenheim,4-3-3,2.0,2.0,D,2.0,8.0,4.0,50.0,0.25,0.5,21.3,0.0,0.0,Stuttgart,2022
19,2023-01-27,20:30,Bundesliga,Matchweek 18,Fri,Away,RB Leipzig,4-2-3-1,1.0,2.0,L,1.0,11.0,3.0,27.3,0.0,0.0,23.0,1.0,1.0,Stuttgart,2022
20,2023-01-31,18:00,DFB-Pokal,Round of 16,Tue,Away,Paderborn 07,4-3-3,2.0,1.0,W,2.0,22.0,5.0,22.7,0.09,0.4,,0.0,0.0,Stuttgart,2022
21,2023-02-05,15:30,Bundesliga,Matchweek 19,Sun,Home,Werder Bremen,4-3-3,0.0,2.0,L,0.0,17.0,5.0,29.4,0.0,0.0,18.8,0.0,0.0,Stuttgart,2022
22,2023-02-11,15:30,Bundesliga,Matchweek 20,Sat,Away,Freiburg,4-3-3,1.0,2.0,L,1.0,15.0,3.0,20.0,0.07,0.33,18.0,0.0,0.0,Stuttgart,2022
23,2023-02-18,15:30,Bundesliga,Matchweek 21,Sat,Home,Köln,4-3-3,3.0,0.0,W,3.0,17.0,7.0,41.2,0.18,0.43,13.9,0.0,0.0,Stuttgart,2022
24,2023-02-25,18:30,Bundesliga,Matchweek 22,Sat,Away,Schalke 04,4-3-3,1.0,2.0,L,1.0,17.0,5.0,29.4,0.06,0.2,18.5,0.0,0.0,Stuttgart,2022
25,2023-03-04,18:30,Bundesliga,Matchweek 23,Sat,Home,Bayern Munich,4-3-3,1.0,2.0,L,1.0,10.0,3.0,30.0,0.1,0.33,15.9,0.0,0.0,Stuttgart,2022
26,2023-03-11,15:30,Bundesliga,Matchweek 24,Sat,Away,Eint Frankfurt,4-3-3,1.0,1.0,D,1.0,10.0,4.0,40.0,0.1,0.25,17.8,0.0,0.0,Stuttgart,2022
27,2023-03-18,15:30,Bundesliga,Matchweek 25,Sat,Home,Wolfsburg,4-3-3,0.0,1.0,L,0.0,12.0,2.0,16.7,0.0,0.0,21.7,0.0,0.0,Stuttgart,2022
28,2023-04-01,15:30,Bundesliga,Matchweek 26,Sat,Away,Union Berlin,4-3-3,0.0,3.0,L,0.0,17.0,7.0,41.2,0.0,0.0,19.9,0.0,0.0,Stuttgart,2022
29,2023-04-05,18:30,DFB-Pokal,Quarter-finals,Wed,Away,Nürnberg,5-3-2,1.0,0.0,W,1.0,17.0,9.0,52.9,0.06,0.11,,0.0,0.0,Stuttgart,2022
30,2023-04-09,17:30,Bundesliga,Matchweek 27,Sun,Away,Bochum,3-5-2,3.0,2.0,W,3.0,15.0,7.0,46.7,0.2,0.43,17.3,0.0,0.0,Stuttgart,2022
31,2023-04-15,15:30,Bundesliga,Matchweek 28,Sat,Home,Dortmund,3-4-3,3.0,3.0,D,3.0,12.0,5.0,41.7,0.25,0.6,16.7,0.0,0.0,Stuttgart,2022
32,2023-04-21,20:30,Bundesliga,Matchweek 29,Fri,Away,Augsburg,3-4-3,1.0,1.0,D,1.0,7.0,3.0,42.9,0.14,0.33,14.6,0.0,0.0,Stuttgart,2022
33,2023-04-29,15:30,Bundesliga,Matchweek 30,Sat,Home,M'Gladbach,5-3-2,2.0,1.0,W,2.0,16.0,4.0,25.0,0.06,0.25,17.9,1.0,1.0,Stuttgart,2022
34,2023-05-03,20:45,DFB-Pokal,Semi-finals,Wed,Home,Eint Frankfurt,3-4-3,2.0,3.0,L,2.0,13.0,7.0,53.8,0.15,0.29,,0.0,0.0,Stuttgart,2022
35,2023-05-06,15:30,Bundesliga,Matchweek 31,Sat,Away,Hertha BSC,3-4-3,1.0,2.0,L,1.0,14.0,4.0,28.6,0.07,0.25,17.8,0.0,0.0,Stuttgart,2022
36,2023-05-14,15:30,Bundesliga,Matchweek 32,Sun,Home,Leverkusen,3-4-3,1.0,1.0,D,1.0,8.0,0.0,0.0,0.0,,15.6,1.0,1.0,Stuttgart,2022
37,2023-05-21,15:30,Bundesliga,Matchweek 33,Sun,Away,Mainz 05,,,,,,,,,,,,,,Stuttgart,2022
38,2023-05-27,15:30,Bundesliga,Matchweek 34,Sat,Home,Hoffenheim,,,,,,,,,,,,,,Stuttgart,2022
0,2022-07-31,18:01,DFB-Pokal,Round of 64,Sun,Away,Braunschweig,4-3-3,4 (5),4 (6),D,4.0,27.0,12.0,44.4,0.15,0.33,,0.0,0.0,Hertha-BSC,2022
1,2022-08-06,15:30,Bundesliga,Matchweek 1,Sat,Away,Union Berlin,4-3-3,1,3,L,1.0,7.0,3.0,42.9,0.14,0.33,20.3,0.0,0.0,Hertha-BSC,2022
2,2022-08-13,15:30,Bundesliga,Matchweek 2,Sat,Home,Eint Frankfurt,4-3-3,1,1,D,1.0,12.0,5.0,41.7,0.08,0.2,16.3,0.0,0.0,Hertha-BSC,2022
3,2022-08-19,20:30,Bundesliga,Matchweek 3,Fri,Away,M'Gladbach,4-3-3,0,1,L,0.0,17.0,4.0,23.5,0.0,0.0,18.0,0.0,0.0,Hertha-BSC,2022
4,2022-08-27,15:30,Bundesliga,Matchweek 4,Sat,Home,Dortmund,4-3-3,0,1,L,0.0,13.0,3.0,23.1,0.0,0.0,22.2,0.0,0.0,Hertha-BSC,2022
5,2022-09-04,15:30,Bundesliga,Matchweek 5,Sun,Away,Augsburg,4-3-3,2,0,W,2.0,15.0,6.0,40.0,0.13,0.33,16.5,0.0,0.0,Hertha-BSC,2022
6,2022-09-10,15:30,Bundesliga,Matchweek 6,Sat,Home,Leverkusen,4-3-3,2,2,D,2.0,17.0,6.0,35.3,0.12,0.33,17.8,0.0,0.0,Hertha-BSC,2022
7,2022-09-16,20:30,Bundesliga,Matchweek 7,Fri,Away,Mainz 05,4-3-3,1,1,D,1.0,4.0,2.0,50.0,0.25,0.5,19.4,0.0,0.0,Hertha-BSC,2022
8,2022-10-02,15:30,Bundesliga,Matchweek 8,Sun,Home,Hoffenheim,4-3-3,1,1,D,1.0,14.0,5.0,35.7,0.07,0.2,19.6,0.0,0.0,Hertha-BSC,2022
9,2022-10-09,17:30,Bundesliga,Matchweek 9,Sun,Home,Freiburg,4-3-3,2,2,D,2.0,12.0,2.0,16.7,0.08,0.5,22.8,1.0,1.0,Hertha-BSC,2022
10,2022-10-15,18:30,Bundesliga,Matchweek 10,Sat,Away,RB Leipzig,4-3-3,2,3,L,2.0,14.0,4.0,28.6,0.07,0.25,16.6,1.0,1.0,Hertha-BSC,2022
11,2022-10-23,17:30,Bundesliga,Matchweek 11,Sun,Home,Schalke 04,4-2-2-2,2,1,W,2.0,10.0,4.0,40.0,0.2,0.5,19.3,0.0,0.0,Hertha-BSC,2022
12,2022-10-28,20:30,Bundesliga,Matchweek 12,Fri,Away,Werder Bremen,4-4-2,0,1,L,0.0,9.0,1.0,11.1,0.0,0.0,22.6,0.0,0.0,Hertha-BSC,2022
13,2022-11-05,15:30,Bundesliga,Matchweek 13,Sat,Home,Bayern Munich,4-4-2,2,3,L,2.0,6.0,5.0,83.3,0.17,0.2,19.0,1.0,1.0,Hertha-BSC,2022
14,2022-11-08,20:30,Bundesliga,Matchweek 14,Tue,Away,Stuttgart,4-2-2-2,1,2,L,1.0,11.0,2.0,18.2,0.09,0.5,15.2,0.0,0.0,Hertha-BSC,2022
15,2022-11-12,15:30,Bundesliga,Matchweek 15,Sat,Home,Köln,4-2-2-2,2,0,W,2.0,16.0,8.0,50.0,0.13,0.25,17.0,0.0,0.0,Hertha-BSC,2022
16,2023-01-21,15:30,Bundesliga,Matchweek 16,Sat,Away,Bochum,4-2-3-1,1,3,L,1.0,11.0,2.0,18.2,0.09,0.5,15.5,0.0,0.0,Hertha-BSC,2022
17,2023-01-24,20:30,Bundesliga,Matchweek 17,Tue,Home,Wolfsburg,4-2-3-1,0,5,L,0.0,8.0,2.0,25.0,0.0,0.0,21.0,0.0,0.0,Hertha-BSC,2022
18,2023-01-28,15:30,Bundesliga,Matchweek 18,Sat,Home,Union Berlin,4-3-3,0,2,L,0.0,10.0,3.0,30.0,0.0,0.0,19.4,0.0,0.0,Hertha-BSC,2022
19,2023-02-04,15:30,Bundesliga,Matchweek 19,Sat,Away,Eint Frankfurt,4-1-4-1,0,3,L,0.0,15.0,2.0,13.3,0.0,0.0,18.2,0.0,0.0,Hertha-BSC,2022
20,2023-02-12,15:30,Bundesliga,Matchweek 20,Sun,Home,M'Gladbach,3-5-2,4,1,W,4.0,17.0,4.0,23.5,0.18,0.75,15.3,1.0,1.0,Hertha-BSC,2022
21,2023-02-19,17:30,Bundesliga,Matchweek 21,Sun,Away,Dortmund,3-1-4-2,1,4,L,1.0,16.0,9.0,56.3,0.06,0.11,20.1,0.0,0.0,Hertha-BSC,2022
22,2023-02-25,15:30,Bundesliga,Matchweek 22,Sat,Home,Augsburg,3-5-2,2,0,W,2.0,11.0,3.0,27.3,0.18,0.67,21.0,0.0,0.0,Hertha-BSC,2022
